ID,Mnemónico_PE,Nombre,Descripción,Tipo,Long.,Códigos válidos,Clases,,Catálogo,Comentarios,SubNombre,Hoja,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",1,Permiso para residir,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",2,Permiso para trabajar (green card),TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",3,Visa de turista,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",4,Visa de estudiante,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",5,Es ciudadano(a) estadounidense,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",6,Otro documento,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",7,Ningún documento,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
26,P4_13,Documento para emigrar,"Cuando (NOMBRE) se fue la última vez, ¿qué tipo de documento llevaba?",Caracter,1,"1...7,9",9,No sabe,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
27,P4_14,Causa de la emigración,¿Cuál fue el motivo principal por el que (NOMBRE) se fue la última vez?,Caracter,1,1…5,1,Buscar trabajo o trabajar,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
27,P4_14,Causa de la emigración,¿Cuál fue el motivo principal por el que (NOMBRE) se fue la última vez?,Caracter,1,1…5,2,Estudiar,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
27,P4_14,Causa de la emigración,¿Cuál fue el motivo principal por el que (NOMBRE) se fue la última vez?,Caracter,1,1…5,3,Reunirse con la familia,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
27,P4_14,Causa de la emigración,¿Cuál fue el motivo principal por el que (NOMBRE) se fue la última vez?,Caracter,1,1…5,4,Inseguridad pública o violencia,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
27,P4_14,Causa de la emigración,¿Cuál fue el motivo principal por el que (NOMBRE) se fue la última vez?,Caracter,1,1…5,5,Otro motivo,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
29,P4_15,Pais de residencia actual,¿En qué país vive actualmente (NOMBRE)?,Caracter,1,"1...3,9",1,Estados Unidos de América,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
29,P4_15,Pais de residencia actual,¿En qué país vive actualmente (NOMBRE)?,Caracter,1,"1...3,9",2,México,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
29,P4_15,Pais de residencia actual,¿En qué país vive actualmente (NOMBRE)?,Caracter,1,"1...3,9",3,Otro país,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
29,P4_15,Pais de residencia actual,¿En qué país vive actualmente (NOMBRE)?,Caracter,1,"1...3,9",9,No sabe el país de residencia actual,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
30,P4_16,Estado de residencia en EUA,¿En qué estado de EUA vive actualmente (NOMBRE)?,Caracter,1,1...7,1,California,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
30,P4_16,Estado de residencia en EUA,¿En qué estado de EUA vive actualmente (NOMBRE)?,Caracter,1,1...7,2,Texas,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
30,P4_16,Estado de residencia en EUA,¿En qué estado de EUA vive actualmente (NOMBRE)?,Caracter,1,1...7,3,Florida,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
30,P4_16,Estado de residencia en EUA,¿En qué estado de EUA vive actualmente (NOMBRE)?,Caracter,1,1...7,4,Arizona,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
30,P4_16,Estado de residencia en EUA,¿En qué estado de EUA vive actualmente (NOMBRE)?,Caracter,1,1...7,5,Nueva York,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
30,P4_16,Estado de residencia en EUA,¿En qué estado de EUA vive actualmente (NOMBRE)?,Caracter,1,1...7,6,Illinois,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
30,P4_16,Estado de residencia en EUA,¿En qué estado de EUA vive actualmente (NOMBRE)?,Caracter,1,1...7,7,Otro estado,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
31,p4_16C,Estado de residencia en EUA (otro estado),¿En qué estado de EUA vive actualmente (NOMBRE)? (codificada),Caracter,2,"08…48, 99","08, 10, 19, 21, 23, 28, 33, 34, 41, 44, 48, 99",Estados de EUA,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
31,p4_16C,Estado de residencia en EUA (otro estado),¿En qué estado de EUA vive actualmente (NOMBRE)? (codificada),Caracter,2,"08…48, 99",99,Estado De EUA no especificado,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
32,P4_17,Lugar de residencia al retorno,"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía?",Caracter,1,"1...4,7,8",1,California,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
32,P4_17,Lugar de residencia al retorno,"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía?",Caracter,1,"1...4,7,8",2,Texas,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
32,P4_17,Lugar de residencia al retorno,"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía?",Caracter,1,"1...4,7,8",3,Florida,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
32,P4_17,Lugar de residencia al retorno,"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía?",Caracter,1,"1...4,7,8",4,Arizona,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
32,P4_17,Lugar de residencia al retorno,"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía?",Caracter,1,"1...4,7,8",7,Otro estado,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
32,P4_17,Lugar de residencia al retorno,"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía?",Caracter,1,"1...4,7,8",8,Otro país,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
33,P4_17AC,Lugar de residencia al retorno (otro estado),"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía? (codificada)",Caracter,2,"09…43, 99","09, 10, 19, 20, 24, 28, 31, 43, 99
20…31, 33…44, 46, 48,
 49, 99",Estados de EUA,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
33,P4_17AC,Lugar de residencia al retorno (otro estado),"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía? (codificada)",Caracter,2,"09…43, 99",99,Estado De EUA no especificado,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
34,P4_17BC,Lugar de residencia al retorno (otro país),"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía? (codificada)",Caracter,3,213…439,213,Canadá,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
34,P4_17BC,Lugar de residencia al retorno (otro país),"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía? (codificada)",Caracter,3,213…439,415,España,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
34,P4_17BC,Lugar de residencia al retorno (otro país),"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía? (codificada)",Caracter,3,213…439,419,Francia,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
34,P4_17BC,Lugar de residencia al retorno (otro país),"Cuando (NOMBRE) se regresó a México, ¿en qué estado de EUA o país vivía? (codificada)",Caracter,3,213…439,439,Gran Bretaña,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",01,Enero,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",02,Febrero,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",03,Marzo,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",04,Abril,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",05,Mayo,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",06,Junio,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",07,Julio,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",08,Agosto,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",09,Septiembre,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",10,Octubre,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",11,Noviembre,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",12,Diciembre,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
35,P4_18_1,Fecha de retorno (mes),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,2,"01...12, 99",99,No sabe,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
36,P4_18_2,Fecha de retorno (año),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,4,"2013...2018, 9999",99,No sabe,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
36,P4_18_2,Fecha de retorno (año),¿En qué mes y año regresó (NOMBRE) a vivir a la República Mexicana?,Caracter,4,"2013...2018, 9999",99,No sabe,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
37,P4_19,Causa del retorno,¿Cuál fue el motivo principal por el que (NOMBRE) se regresó?,Caracter,1,1....5,1,Falta de trabajo,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
37,P4_19,Causa del retorno,¿Cuál fue el motivo principal por el que (NOMBRE) se regresó?,Caracter,1,1....5,2,Terminó estudios,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
37,P4_19,Causa del retorno,¿Cuál fue el motivo principal por el que (NOMBRE) se regresó?,Caracter,1,1....5,3,Reunirse con la familia,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
37,P4_19,Causa del retorno,¿Cuál fue el motivo principal por el que (NOMBRE) se regresó?,Caracter,1,1....5,4,Le deportaron (regresaron),TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
37,P4_19,Causa del retorno,¿Cuál fue el motivo principal por el que (NOMBRE) se regresó?,Caracter,1,1....5,5,Otro motivo,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
38,P4_19C,Causa del retorno (otro motivo),¿Cuál fue el motivo principal por el que (NOMBRE) se regresó? (codificada),Caracter,1,"5, 7",5,Otro motivo,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
38,P4_19C,Causa del retorno (otro motivo),¿Cuál fue el motivo principal por el que (NOMBRE) se regresó? (codificada),Caracter,1,"5, 7",7,Vencimiento de autorización migratoria,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
39,P4_20_1,Residencia actual,(NOMBRE) actualmente forma parte de este hogar?,Caracter,1,"1,2",1,Sí,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
39,P4_20_1,Residencia actual,(NOMBRE) actualmente forma parte de este hogar?,Caracter,1,"1,2",2,No,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
40,P4_20_2,Numero de renglón del migrante,Número de renglón en la lista de personas,Caracter,2,01...30,2,No,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
40,P4_20_2,Numero de renglón del migrante,Número de renglón en la lista de personas,Caracter,2,01...30,2,No,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
40,P4_20_2,Numero de renglón del migrante,Número de renglón en la lista de personas,Caracter,2,01...30,2,No,TC_EDO_EUA,Ver clasificación de estados de EUA,Sección IV. Migración internacional,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
41,FAC_VIV,Factor,Factor de expansión a nivel vivienda,Numérico,5,1021…227263,,,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
41,FAC_VIV,Factor,Factor de expansión a nivel vivienda,Numérico,5,1021…227263,,,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
42,T_LOC_UR,Localidad urbano-rural,"Tamaño de localidad, segunda agrupación",Caracter,1,"1,2",1,Localidad Urbana (2 500 y más habitantes) ,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
42,T_LOC_UR,Localidad urbano-rural,"Tamaño de localidad, segunda agrupación",Caracter,1,"1,2",2,Localidad Rural (menos de 2 500 habitantes),,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
43,T_LOC_AG1,Tamaño de localidad (Agrupado),"Tamaño de localidad, tercera agrupación",Caracter,1,"1,2",1,Localidad de 15 000 y más habitantes,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
43,T_LOC_AG1,Tamaño de localidad (Agrupado),"Tamaño de localidad, tercera agrupación",Caracter,1,"1,2",2,Localidad menor de 15 000 habitantes,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,01,00 a 05 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,02,05 a 09 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,03,10 a 14 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,04,15 a 19 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,05,20 a 24 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,06,25 a 29 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,07,30 a 34 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
44,P4_8_AG1,Edad al emigrar ( grupos quinquenales),Edad al emigrar ( grupos quinquenales),Caracter,2,01…19,08,35 a 39 años,,,Factor de expansión y variables de explotación,TMIGRANTE,,,,,,,,,,,,,,,,,,,,,,,
